preco,quilometragem,ano,marca,modelo,informacoes
26770,68247,2013,nissan,Tiida,1.8 Sl Flex Aut. 5p
35900,69359,2012,kia,Picanto,Picanto Ex 1.1/1.0/ 1.0 Flex Mec.
26900,97000,2016,peugeot,208,1.6 16v Allure In Concert Flex Aut. 5p
42900,45001,2018,hyundai,Hb20,1.6 Comfort Plus Flex Aut. 5p
51900,70000,2019,chevrolet,Onix,1.0 Joy 5p
39900,84000,2012,peugeot,207,1.4 Xr Flex 5p
15550,87000,2009,peugeot,307,1.6 Presence Pack Flex 5p
21900,125000,2009,volkswagem,Polo,1.6 Vht Total Flex 5p
24800,105000,2014,volkswagem,Gol,1.0 Tec Total Flex 5p
23700,171000,2010,volkswagem,Polo,1.6 Vht Total Flex 5p
23890,64000,2016,hyundai,Hb20,1.0 Comfort Flex 5p
37900,85000,2008,fiat,Punto,1.8 Sporting Flex 5p
24000,27800,2019,fiat,Argo,1.0 Drive Flex 5p
45970,100000,2011,fiat,Punto,1.4 Attractive Flex 5p
24890,57000,2014,chevrolet,Onix,1.0 Lt 5p
31900,28200,2019,hyundai,Hb20,1.0 Unique Flex 5p
46990,169801,2008,ford,Fiesta,1.0 Flex Trend 5p
17000,76000,2000,volkswagem,New,Beetle 2.0 3p
29900,200539,2006,ford,Focus,2.0 Ghia Aut. 5p
17480,117000,2010,renault,Sandero,1.6 Expression Hi-torque 5p
21770,89400,2014,ford,Fiesta,1.6 16v Se Flex Powershift 5p
35500,175000,2007,peugeot,307,2.0 Feline 5p
15600,52109,2014,chery,Chery,Qq 1.1 16v 5p
18900,95000,2015,volkswagem,Up!,1.0 Move 5p
29500,32264,2015,fiat,500,1.4 16v Abarth 3p
85900,77258,2015,volkswagem,Fox,1.6 16v Msi Highline Total Flex I-motion 5p
38900,115000,2011,fiat,Palio,1.0 Fire Economy Flex 3p
16990,163210,2014,chevrolet,Celta,1.0 Ls Flex Power 3p
18900,59000,2014,ford,Fiesta,1.6 Rocam Se Flex 5p
25500,26000,2019,renault,Sandero,1.0 12v Authentique Sce 5p
42980,58360,2019,chevrolet,Onix,1.0 Joy 5p
39900,78000,2015,audi,A3,1.4 Tfsi S-tronic 5p
69999,25000,2008,volkswagem,Gol,1.0 City Total Flex 5p
23900,76000,2010,bmw,Serie,1 2.0 Aut. 5p
40800,87350,2012,nissan,Tiida,1.8 Sl Flex Aut. 5p
239990,107000,2014,volkswagem,Jetta,2.0 Tsi Highline 4p
65900,109820,2013,honda,Civic,1.8 Lxs 16v
53890,76000,2009,fiat,Siena,1.0 Mpi Fire Celebration 8v
19890,78000,2010,citroen,C5,2.0 Exclusive Aut. 4p
33500,47921,2017,chevrolet,Cobalt,Cobalt Ltz 1.8 8v (aut) (flex)
53800,161000,2001,volkswagem,Santana,1.8 4p Gasolina
19900,27301,2020,renault,Logan,1.0 Life 12v 4p
46970,61500,2014,toyota,Corolla,1.8 16v Gli Flex Aut. 4p
64000,106000,2014,hyundai,Hb20s,1.0 Comfort Plus Flex 4p
34990,111,2008,fiat,Siena,1.0 Fire Flex 4p
18000,158000,2012,volkswagem,Jetta,2.0 Comfortline Flex 4p Automática
44990,103000,2007,ford,Fiesta,Sedan 1.6 Flex 4p
18990,100000,1994,volkswagem,Voyage,1.8 Gl 8v
20900,44000,1995,volkswagem,Voyage,Gl 1.8 Alcool
28890,58000,2015,chevrolet,Prisma,1.4 Mpfi Lt 8v
39990,39000,2017,ford,Fusion,2.0 Titanium Ecoboost Awd Aut. 4p
109900,98000,2005,ford,Fiesta,Sedan 1.6 Flex 4p
17900,32000,2020,volkswagem,Voyage,1.6 Msi Total Flex 4p
54990,40155,2019,toyota,Yaris,1.5 16v Sedan Xls Multidrive
78990,39000,2020,ford,Ka,1.5 Ti-vct Flex Se Sedan Manual
51999,50000,2016,audi,A3,Sedan 1.4 Tfsi Ambiente Flex Tiptronic 4p
61999,69000,2016,audi,A3,Sedan 1.4 Tfsi Ambiente S-tronic 4p
71990,195000,2011,honda,Civic,1.8 Lxl Couro Flex Aut. 4p
38000,200000,2011,renault,Logan,1.0 16v Authentique Hi-flex 4p
15890,141659,2009,honda,Civic,1.8 Lxs Flex 4p
36900,95000,2012,volkswagem,Jetta,2.0 Tsi Highline 200cv
53900,114634,2007,peugeot,307,Sedan 2.0 Feline Aut. 4p
17500,39000,2018,mercedes,Classe,C 1.6 Exclusive Turbo Flex 4p
128000,195542,2005,chevrolet,Corsa,Sedan 1.0 Joy 4p
14500,130000,2009,honda,Civic,1.8 Lxs Flex 4p
36900,71793,2012,renault,Logan,1.0 16v Expression Hi-flex 4p
19900,14000,2020,ford,Ka,1.0 Se Flex 4p
46980,15000,2013,toyota,Corolla,1.8 16v Gli Flex 4p
50000,29800,2019,mercedes,Classe,C 1.6 Exclusive Turbo Flex 4p
130498,67217,2010,chevrolet,Classic,1.0 Mpfi Life 8v
18900,42000,2015,mercedes,Classe,C 1.6 Avantgarde Turbo 4p
99990,0,2020,fiat,Grand,Siena 1.0 Attractive Flex 4p
50990,70000,2013,ford,Fusion,2.5 Flex Aut. 4p
59900,169000,2006,chevrolet,Corsa,Classic 1.0 Life 4p Álcool
12900,136000,2008,citroen,C4,Pallas 2.0 Glx Aut. 4p
17500,114000,2014,toyota,Corolla,2.0 16v Xei Flex Aut. 4p
57900,128000,2010,citroen,C4,Pallas 2.0 Exclusive Flex Aut. 4p
22000,48000,2017,honda,Civic,2.0 Ex Flex Aut. 4p
89900,62000,2016,hyundai,Hb20s,1.6 Comfort Plus Flex 4p
41800,165000,2005,fiat,Siena,1.3 Elx Flex 4p
14490,0,2021,fiat,Grand,Siena 1.4 Attractive Flex 4p
53990,179000,2005,ford,Focus,Sedan 2.0 Ghia 4p 146.4 Hp
15999,79700,2019,renault,Logan,1.0 12v Sce Authentique
79870,101016,2014,kia,Sportage,2.0 Lx 4x2 16v
65990,117000,2008,hyundai,Vera,Cruz 3.8 V6 Aut. 5p
37500,85000,2012,hyundai,Ix35,2.0 Gls 2wd Aut. 5p
58900,88000,2013,hyundai,Tucson,2.0 Gls 4x2 Aut. 5p
35000,58654,2011,volkswagem,Tiguan,2.0 Tsi 16v Turbo
54990,97290,2015,jeep,Grand,Cherokee 3.6 Limited Aut. 5p
80000,30000,2018,honda,Hr-v,1.8 Lx Flex Aut. 5p
83999,119000,2012,Mitsubishi,Pajero,Tr4 2.0 4x2 Flex Aut. 5p
45990,46000,2018,Mitsubishi,Outlander,3.0 Gt 4x4 V6 24v
139899,29389,2019,ford,Ecosport,2.0 16v Storm 4wd Flex Aut. 5p
86990,22000,2018,bmw,X4,2.0 16v Xdrive30i M Sport
229900,11712,2019,jeep,Renegade,Renegade Sport 1.8 4x2 Flex 16v Aut.
74900,187000,2008,Mitsubishi,Pajero,Full 3.8 Gls Aut. 5p
49900,59000,2016,renault,Duster,1.6 16v Expression Hi-flex 5p
46890,85600,2012,peugeot,3008,1.6 Thp Allure Aut. 5p 165 Hp
35900,97600,2016,honda,Hr-v,1.8 Ex Flex Aut. 5p
78990,23000,2018,chevrolet,Tracker,1.4 Premier Turbo Aut. 5p
70500,69000,2017,land rover,Rover,Discovery Sport 2.0 Td4 Se 5p
179980,4000,2020,jeep,Compass,2.0 Night Eagle Flex Aut. 5p
135000,0,2021,chevrolet,Tracker,Premier
112990,169000,2009,land rover,Rover,Discovery 2.7 V6 Se 5p
63900,194000,2006,chevrolet,Blazer,2.4 Mpfi Advantage 4x2 8v
26900,85000,2014,hyundai,Tucson,2.0 Gls 4x2 Flex Aut. 5p
46900,67000,2013,kia,Sportage,Sportage 2.0 Lx 4x2 16v Flex 4p Manual
59886,57000,2017,audi,Q3,1.4 Tfsi Attraction S-tronic 5p
96899,99000,2015,renault,Duster,2.0 16v Techroad Ii Hi-flex Aut. 5p
43500,10000,2019,jeep,Renegade,1.8 Sport Flex 5p
75000,86200,2013,Mitsubishi,Pajero,Tr4 2.0 Flex Aut. 5p
46990,98000,2013,Mitsubishi,Outlander,Outlander 2.0 16v 160cv Aut.
49900,101600,2011,hyundai,Santa,Fe 3.5 Mpfi V6 24v 285cv
47890,49000,2018,chevrolet,Tracker,1.4 Lt Turbo Aut. 5p
76500,95000,2012,ford,Ecosport,1.6 Xlt Freestyle Flex 5p
35800,100000,2014,Mitsubishi,Pajero,Full 3.8 Hpe Aut. 5p
95000,91000,2015,volvo,Xc60,2.0 T5 Dynamic Drive-e 5p
78900,162000,2014,toyota,Sw4,3.0 Srv 7l 4x4 Aut. 5p
139900,82786,2013,ford,Ecosport,1.6 Freestyle 16v
46900,76000,2014,chevrolet,Tracker,1.8 Ltz Aut. 5p
57800,0,2021,jeep,Compass,2.0 Limited 4x4 Aut. 5p
149500,97300,2005,land rover,Rover,Freelander 2.5 Hse 5p
28000,18303,2019,citroen,C4,Cactus 1.6 Thp Shine Eat6
85790,104428,2017,nissan,Kicks,Kicks 1.6 Sl Cvt (flex)
70580,85000,2015,hyundai,Santa,Fe 3.3 5l 4wd Aut. 5p
91900,122000,2004,land rover,Rover,Freelander 2.5 Se 5p
28900,3322,2020,nissan,Kicks,1.6 16v S 5p
79900,265000,1999,suzuki,Grand,Vitara 2.5 V6 Aut. 5p
24000,160935,2011,toyota,Hilux,Sw4 3.0 Srv 4x4 7 Lugares 16v Turbo Intercooler
106900,60000,2016,land rover,Rover,Discovery Sport 2.0 Td4 Se 5p
154989,64011,2014,kia,Sportage,2.0 Lx 4x2 Flex Aut. 5p
179900,102872,2016,nissan,Frontier,2.5 S 4x4 Cd Turbo Eletronic Diesel 4p Manual
89890,0,2021,nissan,Frontier,2.3 Xe Cab. Dupla 4x4 Aut. 4p
192938,0,2021,renault,Master,2.3 L2h1 2p
142900,0,2021,mercedes,Sprinter,Chassi 2.2 Cdi 314 Street Rs Extra Longo 2p
179900,0,2021,mercedes,Sprinter,Chassi 2.2 Cdi 314 Street Rs Longo 2p
177900,0,2021,fiat,Strada,1.3 Volcano Cab. Dupla 16v Flex 4p
89990,38000,2020,volkswagem,Saveiro,1.6 Robust Cab. Simples Total Flex 2p
52900,31000,2020,volkswagem,Saveiro,1.6 Trendline Cab. Simples Total Flex 2p
57980,0,2021,fiat,Toro,2.0 Ranch 4x4 Aut. 4p
146890,82000,2015,toyota,Hilux,2.7 Sr Cab. Dupla 4x2 Flex Aut. 4p
152596,205000,2013,chevrolet,S10,2.8 Lt Cab. Dupla 4x4 4p
86900,357738,2013,chevrolet,Montana,1.4 Ls Econoflex 2p
26990,250,2011,ford,F-250,3.9 Xlt 4x2 2p
125900,138600,2009,chevrolet,S10,2.4 Executive Cab. Dupla 4x2 Flexpower 4p
46800,0,2021,fiat,Toro,1.8 Endurance 16v Flex 4x2 4p
90742,36000,2018,fiat,Toro,2.0 Freedom 4x4 Aut. 4p
95900,80000,2015,fiat,Strada,1.8 16v Adventure Cab. Dupla Flex Dualogic 3p
56900,176000,2005,ford,F-250,4.2 Td Xlt 2p
100000,47000,2020,fiat,Toro,1.8 16v Evo Flex Freedom At6
91990,30000,2020,volkswagem,Amarok,3.0 Highline Extreme Cab. Dupla V6 4x4 Aut. 4p
217900,127000,2008,Mitsubishi,L200,2.5 Savana Cab. Dupla 4x4 4p
55000,1,2015,ford,Ranger,2.5 Limited Cab. Dupla 4x2 Flex 4p
82900,200000,2008,Mitsubishi,L200,2.5 Outdoor Gls Cab. Dupla 4x4 4p
39900,182000,2015,toyota,Hilux,2.7 Srv Cab. Dupla 4x2 Flex Aut. 4p
82900,219200,1997,ford,F-1000,4.9i 6 Cilindros
76900,0,2021,mercedes,Sprinter,Chassi 2.2 Cdi 416 Rs Longo 2p
146900,32400,2019,fiat,Strada,1.4 Working Flex 2p
43990,19800,2020,ford,Ranger,3.2 Limited Cab. Dupla 4x4 Aut. 4p
185000,200000,2014,volkswagem,Amarok,2.0 S Cab. Simples 4x4 2p
64500,302000,2009,toyota,Hilux,2.5 Cab. Dupla 4x4 4p
60000,0,2021,fiat,Toro,2.0 16v Turbo Ultra 4wd
154900,1,2005,Mitsubishi,L200,2.5 Gl Cab Dupla 4x4 4p
45900,199000,2002,volkswagem,Saveiro,1.6 2p Gasolina
19900,12000,2020,fiat,Toro,2.0 Volcano 4x4 Aut. 4p
138900,31976,2020,volkswagem,Saveiro,Saveiro Cross 1.6 T.flex 16v Cd
85900,160000,2014,ford,Ranger,3.2 Xlt Cab. Dupla 4x4 Aut. 4p
98000,74800,2018,volkswagem,Saveiro,Robust 1.6 Total Flex 8v Cd
48900,0,2021,volkswagem,Saveiro,1.6 Robust Cab. Simples Total Flex 2p
65990,49523,2018,fiat,Strada,1.4 Hard Working Flex 2p
44990,22000,2019,fiat,Toro,2.0 Volcano 4x4 Aut. 4p
119900,114900,2015,toyota,Hilux,3.0 Srv Limited Edition Cab. Dupla 4x4 Aut. 4p
149800,165,2012,Mitsubishi,L200,2.5 Outdoor Hpe Cab. Dupla 4x4 4p
78000,47000,2019,fiat,Strada,1.4 Hard Working Cab. Dupla Flex 3p
63890,198000,2000,chevrolet,S10,2.2 Std 2p
34990,58000,2013,volkswagem,Amarok,2.0 Se Cab. Dupla 4x4 4p
83900,29000,2019,volkswagem,Saveiro,1.6 Robust Cab. Simples Total Flex 2p
47980,70000,2017,fiat,Toro,1.8 16v Freedom Flex 4x2 Aut. 4p
199900,0,2020,fiat,Ducato,Furgão
173900,0,2021,renault,Master,2.3 Grand L2h2 5p
159900,0,2021,renault,Master,2.3 Extra L3h2 5p
159900,0,2021,renault,Master,2.3 Grand L2h2 5p
151900,0,2021,fiat,Ducato,Chassi Baú Carga Seca
139900,0,2020,fiat,Ducato,2.3 Médio (10m3) 5p
159900,0,2020,fiat,Ducato,Baú
145900,0,2021,renault,Master,2.3 Extra L3h2 5p
195900,0,2021,renault,Master,2.3 Grand L2h2 5p
151900,0,2021,fiat,Ducato,2.3 Curto (8m3) 5p
153900,0,2021,renault,Master,L2h2 Refrigerada
166900,0,2020,fiat,Ducato,Chassi
134900,0,2021,renault,Master,2.3 Extra L3h2 5p
151900,0,2021,renault,Master,2.3 L1h1 5p
157900,0,2021,renault,Master,2.3 L1h1 5p
157900,0,2021,renault,Master,2.3 Grand L2h2 5p
178900,0,2021,renault,Master,2.3 Extra L3h2 5p
159900,0,2019,fiat,Ducato,Ambulância
174900,0,2019,mercedes,Sprinter,Furgão Furgão
172900,0,2021,mercedes,Sprinter,"Furgão 2.2 Cdi 416 Longo Teto Alto 10,5m3 5p"
173900,0,2021,renault,Master,2.3 L1h1 5p
145900,0,2021,renault,Master,2.3 Grand L2h2 5p
183900,0,2021,renault,Master,2.3 Grand L2h2 5p
151900,0,2021,renault,Master,2.3 Extra L3h2 5p
159900,0,2021,renault,Master,2.3 Grand L2h2 5p
134900,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
179900,0,2019,fiat,Ducato,2.3 Curto (8m3) 5p
159900,0,2021,fiat,Ducato,2.3 (13m3) 5p
166900,0,2021,fiat,Ducato,2.3 Curto (8m3) 5p
153900,0,2021,fiat,Ducato,2.3 Curto (8m3) 5p
153900,0,2021,fiat,Ducato,2.3 Curto (8m3) 5p
154900,0,2021,renault,Master,2.3 Grand L2h2 5p
183900,0,2021,fiat,Ducato,2.3 (13m3) 5p
139900,0,2021,renault,Master,2.3 Grand L2h2 5p
183900,0,2021,fiat,Ducato,2.3 (13m3) 5p
159900,100,2021,renault,Master,2.3 Grand L2h2 5p
166900,0,2021,mercedes,Sprinter,"Furgão 2.2 Cdi 314 Street Longo Teto Alto 10,5m3 5p"
185900,0,2020,mercedes,Sprinter,Furgão Furgão
188900,199000,2017,renault,Master,L2h2 Ambulancia
129900,0,2021,fiat,Ducato,2.3 Curto (8m3) 5p
147900,0,2021,fiat,Ducato,2.3 (13m3) 5p
159900,0,2021,renault,Master,2.3 L1h1 5p
159900,0,2021,fiat,Ducato,2.3 Curto (8m3) 5p
139900,0,2021,renault,Master,2.3 Grand L2h2 5p
134900,0,2021,fiat,Ducato,Chassi
139900,0,2021,mercedes,Sprinter,"Furgão 2.2 Cdi 416 Longo Teto Alto 10,5m3 5p"
173900,0,2021,mercedes,Sprinter,"Furgão 2.2 Cdi 416 Longo Teto Alto 10,5m3 5p"
173900,0,2021,mercedes,Sprinter,"Furgão 2.2 Cdi 416 Longo Teto Alto 10,5m3 5p"
84990,175000,2011,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
69900,53250,2013,volkswagem,Kombi,1.4 Standard Total Flex 3p
53250,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195900,0,2019,mercedes,Sprinter,Van Escolar 20 Lugares
173900,1,2014,fiat,Ducato,2.3 Multijet Economy 5p
89900,1,2015,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
113900,0,2021,mercedes,Sprinter,Van 2.2 Cdi 416 Longo (16l) 5p
193900,0,2019,mercedes,Sprinter,Van 2.2 Cdi 515 Teto Alto 5p
193900,0,2019,fiat,Ducato,2.3 Comfort (15l) 5p
194900,507758,2009,mercedes,Sprinter,Van 2.2 Cdi 413 Luxo Teto Alto Rd 5p
82000,279949,2015,renault,Master,2.3 Executive L3h2 16l 5p
120000,1,2007,mercedes,Sprinter,Van 2.2 Cdi 313 Luxo 5p
51900,68400,2017,mercedes,Sprinter,Van 2.2 Cdi 415 Luxo Teto Alto 5p
164000,101000,2012,volkswagem,Kombi,1.4 Standard Total Flex 3p
44900,345924,2012,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
79000,132000,2014,volkswagem,Kombi,1.4 Standard Total Flex 3p
36500,52000,2014,fiat,Ducato,2.3 Multi Teto Alto
115000,63000,2013,volkswagem,Kombi,1.4 Escolar Total Flex 3p
42900,324785,2009,renault,Master,2.5 Dci L2h2 16l 5p
48900,0,2021,renault,Master,2.3 Dci Diesel Furgão L1h1 3p Manual
145990,555517,2014,mercedes,Sprinter,Van 2.2 Cdi 415 Lotação Teto Baixo 5p
99000,348027,2013,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
89000,270295,2014,renault,Master,2.3 Dci Minibus Vip L3h2 16 Lugares 16v Diesel 4p Manual
130000,68326,2018,renault,Kangoo,Express Kangoo Express 1.6 16v Com Porta Lateral (flex)
49900,189000,2015,fiat,Ducato,2.3 Multijet Economy 5p
75900,466000,2008,mercedes,Sprinter,Van 2.2 Cdi 313 Lotação Std Teto Alto 5p
44900,381987,2016,mercedes,Sprinter,Van 2.2 Cdi 415 Luxo Teto Alto 5p
149000,0,2020,mercedes,Sprinter,Van 2.2 Cdi Diesel Van 416 Longo 16l Manual
232000,61000,2013,volkswagem,Kombi,1.4 Standard Total Flex 3p
45900,500000,2007,citroen,Jumper,2.8 Passageiro M33m 16l
55000,230352,2012,citroen,Jumper,Jumper 2.3 Passageiro M33m 23s 16l
70000,288465,2016,renault,Master,2.3 Minibus L3h2 16l
130000,198701,2011,volkswagem,Kombi,1.4 Lotação Total Flex 3p
29990,18000,2019,mercedes,Sprinter,Van 2.2 Cdi 415 Luxo Teto Alto 5p
205000,503000,2008,mercedes,Sprinter,Van 2.2 Cdi 313 Luxo Teto Baixo 5p
57999,289000,2011,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
75000,100000,2014,peugeot,Boxer,Minibus 2.3 Hdi 350lh Longo 15l 5p
89900,427216,2005,kia,Besta,3.0 Gs Grand 16l 4p
36990,310000,2016,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
79999,278254,2018,mercedes,Sprinter,Van 2.2 Cdi 415 Luxo Teto Alto 5p
182000,290000,2009,renault,Master,2.5 Dci Pack Clim L2h2 16l 5p
43900,316404,2014,renault,Master,2.3 Executive L3h2 16l 5p
125000,0,2021,mercedes,Sprinter,Van 2.2 Cdi 416 Longo Teto Alto (16l) 5p
188990,282800,2008,citroen,Jumper,2.8 Hdi 16l 5p
40000,150000,2015,mercedes,Sprinter,Van 2.2 Cdi 415 Standard Teto Baixo 5p
105000,0,2020,mercedes,Sprinter,Van 2.2 Cdi 416 Longo Teto Alto (16l) 5p
190000,0,2020,mercedes,Sprinter,Van 2.2 Cdi 416 Longo (16l) 5p
190000,280000,2010,renault,Master,2.5 Passageiro L2h2 16l
43870,95623,2011,fiat,Idea,1.4 Attractive Flex 5p
25790,73021,2012,citroen,Aircross,1.6 16v Glx Flex 5p
28990,86000,2011,citroen,Aircross,1.6 16v Exclusive Flex 5p
30990,98000,2015,honda,Fit,1.5 Lx Flex Aut. 5p
50500,152000,2009,honda,Fit,1.4 Lxl Flex 5p
21999,158000,2008,honda,Fit,1.4 Lx Flex 5p
24500,77000,2013,mercedes,Classe,B 1.6 Sport Turbo 5p
67900,12000,2020,peugeot,2008,1.6 Griffe 16v Thp Flex Aut. 5p
83990,46920,2016,fiat,Idea,1.6 16v Essence Flex 5p
37990,1000,2007,honda,Fit,1.4 Lxl 5p
21900,114000,2007,chrysler,Pt,Cruiser 2.4 Classic 5p
23890,80000,2015,mercedes,Classe,A 1.6 Turbo Flex 5p
77990,226000,2008,honda,Fit,1.4 Lxl Flex 5p
25999,72200,2012,citroen,C3,Picasso 1.6 16v Exclusive Flex Aut. 5p
30870,89000,2011,fiat,Idea,1.8 16v Sporting Flex 5p
31900,41700,2017,chevrolet,Spin,1.8 Ltz 7l 5p
55900,75668,2014,citroen,C3,Picasso 1.6 16v Exclusive Flex Aut. 5p
34900,81000,1996,ford,Versailles,Royale 2.0 Completa 2.0 Gasolina
18500,195000,2008,honda,Fit,1.5 Ex 5p
26900,79000,2017,chevrolet,Spin,1.8 Ltz 7l Aut. 5p
58870,21319,2018,chevrolet,Spin,1.8 Advantage 5l Aut. 5p
56790,145000,2016,peugeot,2008,1.6 16v Griffe Flex 5p
43990,130000,2010,honda,Fit,1.4 Lx Flex Aut. 5p
33800,51000,2017,honda,Fit,1.5 Lx Flex 5p
54900,106000,2015,honda,Fit,1.5 Exl Flex Aut. 5p
57900,58000,2016,citroen,Aircross,1.6 16v Shine Flex Aut. 5p
49900,89000,2016,chevrolet,Spin,1.8 Activ 5l Aut. 5p
53900,1300,2020,honda,Fit,1.5 Exl Flex Aut. 5p
90990,115000,2005,chevrolet,Meriva,1.8 Maxx Flex Power 5p
21990,52573,2017,honda,Fit,1.5 Ex 16v
65900,148644,2016,mercedes,Vito,Tourer 2.0 119 Comfort Flex 4p
88000,135000,2007,fiat,Idea,1.8 Adventure Flex 5p
27900,121000,2012,honda,Fit,1.5 Ex Flex 5p
37999,138000,2009,honda,Fit,1.4 Lx Flex 5p
29900,116,2013,citroen,Aircross,1.6 16v Glx Flex 5p
31900,207952,2010,honda,Fit,1.4 Lxl Flex Aut. 5p
36900,72000,2014,citroen,Aircross,1.6 16v Glx Flex 5p
35900,123000,2011,fiat,Idea,1.8 16v Sporting Flex Dualogic 5p
27900,155000,2011,fiat,Idea,1.6 16v Essence Flex Dualogic 5p
28888,97000,2014,chevrolet,Spin,1.8 Advantage 5l 5p
39900,120000,2010,fiat,Idea,1.8 Hlx Flex 5p
23990,84000,2019,honda,Fit,1.5 Personal Flex Aut. 5p
62900,119000,2007,fiat,Idea,1.4 Elx 8v Flex 4p Manual
18990,92800,2013,fiat,Idea,1.8 16v Adventure Flex Dualogic 5p
34900,43800,2018,chevrolet,Spin,1.8 Ltz 7l Aut. 5p
63700,164000,2007,chevrolet,Meriva,1.8 Maxx Flex Power 5p
19900,109000,2013,mercedes,Classe,B 1.6 Turbo 5p
58899,84600,2014,fiat,Idea,1.4 Attractive Flex 5p
183900,143000,2018,fiat,Doblo,1.8 16v Essence 7l Flex 5p
53990,59000,2014,jac,J6,2.0 16v 5l 5p
30890,163600,2008,honda,Fit,1.5 Ex 16v
25900,85000,2011,citroen,Xsara,Picasso 1.6 Glx Flex 5p
21900,100000,2010,nissan,Livina,1.8 Sl Flex Aut. 5p
26990,80000,2016,fiat,Doblo,1.8 16v Adventure Flex 5p
70000,97770,2011,kia,Soul,1.6 Ex Flex 5p
31800,111111,2010,chevrolet,Zafira,2.0 Elegance Flex Power Aut. 5p
24350,100000,2011,fiat,Idea,1.6 Mpi Essence 16v
25900,123000,2006,chevrolet,Zafira,2.0 Elegance Flex Power Aut. 5p
25900,55101,2018,fiat,Doblo,1.8 16v Essence 7l Flex 5p
63900,161100,2012,chevrolet,Zafira,Zafira Comfort 2.0 (flex)
31900,128600,2011,nissan,Livina,1.6 16v
26990,170000,2003,chevrolet,Zafira,2.0 8v 5p
18990,130000,2012,nissan,Livina,1.8 Sl Flex Aut. 5p
27999,145000,2009,chevrolet,Zafira,2.0 Elite Flex Power Aut. 5p
29900,65611,2013,nissan,Grand,Livina 1.8 S 16v Flex 4p Manual
35890,113000,2012,fiat,Freemont,2.4 Precision 5p
49899,140000,2013,fiat,Doblo,1.8 16v Essence Flex 5p
38499,120000,2008,fiat,Doblo,1.8 Elx Flex 5p
27500,132000,2012,fiat,Freemont,2.4 Precision 5p
44890,80000,2010,chevrolet,Zafira,2.0 Expression Flex Power Aut. 5p
33900,101000,2012,chrysler,Town,& Country 3.6 Touring 5p
69990,108000,2013,nissan,Livina,X-gear 1.8 Sl Flex Aut. 5p
33870,95000,2014,jinbei,Gran,Topic 2.0 16v Sl 3p
44999,120000,2008,fiat,Doblo,1.8 Elx Flex 5p
27500,82500,2013,nissan,Livina,1.6 S Flex 5p
28890,67000,2014,fiat,Doblo,1.8 16v Adventure Flex 5p
53900,167503,2013,nissan,Livina,1.8 S 16v
30900,123000,2005,chevrolet,Zafira,2.0 Elite Flex Power Aut. 5p
22900,160000,2012,nissan,Livina,X-gear 1.8 Sl Flex Aut. 5p
24000,156662,2010,renault,Megane,1.6 Dynamique Grand Tour 16v
26900,1,2014,nissan,Grand,Livina 1.8 Sl Flex Aut. 5p
39900,73000,2013,nissan,Livina,1.8 S Flex Aut. 5p
32900,225000,2012,chevrolet,Zafira,2.0 Expression Flex Power Aut. 5p
27999,103000,2015,fiat,Freemont,2.4 Precision 5p Automática
68800,77000,2014,fiat,Freemont,2.4 Precision 5p
57890,97000,2006,citroen,Xsara,Picasso 1.6 Glx 5p
16890,137000,2013,fiat,Doblo,1.8 16v Adventure Xingu Flex 5p
42890,17000,2016,kia,Soul,1.6 Ex Flex Aut. 5p
61999,130000,2009,renault,Kangoo,1.6 16v Sportway 5l Hi-flex 5p
22000,200000,2010,chevrolet,Zafira,2.0 Elite Flex Power 5p
29900,98000,2013,dodge,Journey,3.6 R/t 5p
58900,132000,2014,dodge,Journey,3.6 Sxt 5p
55890,0,2021,chevrolet,Spin,Lt 1.8
82990,173000,2012,fiat,Doblo,1.8 16v Adventure Flex 5p
38300,0,2010,kia,Soul,1.6 Ex Aut. 5p
30000,144200,2013,dodge,Journey,3.6 R/t 5p
115490,89000,2012,chevrolet,Sonic,1.6 16v Lt 5p
29990,144000,2010,peugeot,307,2.0 Presence Pack Flex Aut. 5p
22500,140000,2008,nissan,Tiida,1.8 S 5p
18990,95000,2016,volkswagem,Gol,1.0 12v Comfortline Total Flex 5p
32900,53000,2013,volkswagem,Fox,1.0 Trend Tec Total Flex 5p
30900,0,2021,hyundai,Hb20,Sense
51980,21000,2019,hyundai,Hb20,1.0 Unique Flex 5p
46850,58360,2019,chevrolet,Onix,1.0 Joy 5p
39900,35000,2019,fiat,Argo,1.0 Drive Flex 5p
45870,79200,2011,hyundai,I30,2.0 Mpfi Gls 16v
41900,100,2013,volkswagem,Fox,1.6 Vht Trend Total Flex 5p
29900,110540,2010,peugeot,307,1.6 Presence Pack Flex 5p
21400,100000,2009,peugeot,207,1.4 Xr Sport Flex 5p
18870,147111,2011,ford,Ka,1.0 Flex 3p
14950,90000,2013,fiat,Palio,1.4 Attractive Flex 5p
25100,97200,2008,chevrolet,Corsa,1.4 Maxx Econoflex 5p
